package name,version,source,downloads,language
azure-cli-find,,pypi,"{'overall': 1265815, u'last_month': 372109, u'last_week': 24769, u'last_day': 4357}",python
azure-cli-consumption,,pypi,"{'overall': 1263113, u'last_month': 372098, u'last_week': 24657, u'last_day': 4287}",python
setproctitle,,pypi,"{u'last_month': 371772, u'last_week': 88460, u'last_day': 15018}",python
azure-cli-eventgrid,,pypi,"{'overall': 1260432, u'last_month': 371702, u'last_week': 24676, u'last_day': 4323}",python
azure-cli-advisor,,pypi,"{'overall': 1253021, u'last_month': 371512, u'last_week': 24600, u'last_day': 4296}",python
stripe,,pypi,"{u'last_month': 370156, u'last_week': 91125, u'last_day': 16129}",python
testtools,,pypi,"{u'last_month': 366943, u'last_week': 92098, u'last_day': 14556}",python
rasterio,,pypi,"{u'last_month': 364179, u'last_week': 12685, u'last_day': 2098}",python
simple-salesforce,,pypi,"{u'last_month': 363220, u'last_week': 87020, u'last_day': 13638}",python
google-apitools,,pypi,"{u'last_month': 362535, u'last_week': 91764, u'last_day': 15462}",python
pycountry-convert,,pypi,"{u'last_month': 361971, u'last_week': 109869, u'last_day': 17104}",python
zope.deprecation,,pypi,"{u'last_month': 358928, u'last_week': 90686, u'last_day': 16651}",python
mozrunner,,pypi,"{u'last_month': 358467, u'last_week': 89890, u'last_day': 20041}",python
mozprofile,,pypi,"{u'last_month': 358173, u'last_week': 89796, u'last_day': 20038}",python
backoff,,pypi,"{'overall': 2396869, u'last_month': 357787, u'last_week': 75421, u'last_day': 16710}",python
extras,,pypi,"{u'last_month': 355750, u'last_week': 89355, u'last_day': 14108}",python
tensorflow-metadata,,pypi,"{u'last_month': 355609, u'last_week': 100387, u'last_day': 18880}",python
kafka-python,,pypi,"{u'last_month': 355575, u'last_week': 83601, u'last_day': 15292}",python
cmd2,,pypi,"{'overall': 1702055, u'last_month': 355400, u'last_week': 88728, u'last_day': 14794}",python
python-ldap,,pypi,"{u'last_month': 354259, u'last_week': 145032, u'last_day': 13697}",python
backports.csv,,pypi,"{'overall': 1082093, u'last_month': 353044, u'last_week': 82055, u'last_day': 11136}",python
google-cloud-error-reporting,,pypi,"{u'last_month': 353036, u'last_week': 99585, u'last_day': 14761}",python
mysql-connector,,pypi,"{u'last_month': 351506, u'last_week': 142885, u'last_day': 9659}",python
torch,,pypi,"{u'last_month': 349032, u'last_week': 114122, u'last_day': 15558}",python
fixtures,,pypi,"{u'last_month': 347941, u'last_week': 87231, u'last_day': 13811}",python
pywin32,,pypi,"{u'last_month': 347605, u'last_week': 79427, u'last_day': 12708}",python
fastavro,,pypi,"{u'last_month': 346014, u'last_week': 63121, u'last_day': 11440}",python
pydocstyle,,pypi,"{u'last_month': 344495, u'last_week': 80701, u'last_day': 15279}",python
w3lib,,pypi,"{u'last_month': 344227, u'last_week': 82941, u'last_day': 13843}",python
django-redis,,pypi,"{'overall': 1655666, u'last_month': 342966, u'last_week': 84855, u'last_day': 16274}",python
google-cloud-resource-manager,,pypi,"{u'last_month': 340463, u'last_week': 97533, u'last_day': 14617}",python
influxdb,,pypi,"{'overall': 1775745, u'last_month': 339725, u'last_week': 78767, u'last_day': 12795}",python
python-docx,,pypi,"{u'last_month': 339722, u'last_week': 77535, u'last_day': 11514}",python
yamllint,,pypi,"{u'last_month': 339565, u'last_week': 84595, u'last_day': 17099}",python
google-cloud-runtimeconfig,,pypi,"{u'last_month': 337863, u'last_week': 96871, u'last_day': 14614}",python
google-cloud-dns,,pypi,"{u'last_month': 337733, u'last_week': 96635, u'last_day': 14399}",python
sasl,,pypi,"{u'last_month': 336917, u'last_week': 84494, u'last_day': 12936}",python
horovod,,pypi,"{u'last_month': 336427, u'last_week': 97952, u'last_day': 20571}",python
django-appconf,,pypi,"{'overall': 1549202, u'last_month': 335742, u'last_week': 82544, u'last_day': 14817}",python
coveralls,,pypi,"{'overall': 1626278, u'last_month': 333323, u'last_week': 83589, u'last_day': 14133}",python
google-cloud-videointelligence,,pypi,"{u'last_month': 332422, u'last_week': 95489, u'last_day': 14181}",python
python-jenkins,,pypi,"{u'last_month': 328504, u'last_week': 78425, u'last_day': 12604}",python
backports.tempfile,,pypi,"{'overall': 1187742, u'last_month': 327757, u'last_week': 78701, u'last_day': 11216}",python
pdfminer,,pypi,"{u'last_month': 327222, u'last_week': 76835, u'last_day': 11556}",python
humanize,,pypi,"{u'last_month': 326640, u'last_week': 81619, u'last_day': 13242}",python
mpmath,,pypi,"{u'last_month': 321007, u'last_week': 141045, u'last_day': 13127}",python
strict-rfc3339,,pypi,"{u'last_month': 320978, u'last_week': 76645, u'last_day': 14184}",python
pypiwin32,,pypi,"{u'last_month': 319751, u'last_week': 75852, u'last_day': 14835}",python
nose-exclude,,pypi,"{u'last_month': 316410, u'last_week': 67208, u'last_day': 14539}",python
graypy,,pypi,"{u'last_month': 315702, u'last_week': 70492, u'last_day': 15195}",python
pyrsistent,,pypi,"{u'last_month': 315492, u'last_week': 77273, u'last_day': 11415}",python
planet,,pypi,"{u'last_month': 314890, u'last_week': 3159, u'last_day': 73}",python
jeepney,,pypi,"{u'last_month': 313728, u'last_week': 77684, u'last_day': 13728}",python
mmh3,,pypi,"{u'last_month': 312562, u'last_week': 71340, u'last_day': 13830}",python
hypothesis,,pypi,"{'overall': 1722214, u'last_month': 310846, u'last_week': 82027, u'last_day': 17000}",python
sympy,,pypi,"{u'last_month': 309154, u'last_week': 137461, u'last_day': 12572}",python
tensorflow-gpu,,pypi,"{u'last_month': 308759, u'last_week': 80453, u'last_day': 15921}",python
twilio,,pypi,"{u'last_month': 308483, u'last_week': 75116, u'last_day': 13625}",python
pkgconfig,,pypi,"{u'last_month': 306145, u'last_week': 72420, u'last_day': 14690}",python
setuptools-git,,pypi,"{u'last_month': 301689, u'last_week': 69384, u'last_day': 14053}",python
gdata,,pypi,"{'overall': 1159399, u'last_month': 298990, u'last_week': 77450, u'last_day': 11412}",python
mysql-connector-python,,pypi,"{u'last_month': 298976, u'last_week': 71630, u'last_day': 12266}",python
imageio,,pypi,"{u'last_month': 298557, u'last_week': 46169, u'last_day': 7276}",python
invoke,,pypi,"{u'last_month': 297783, u'last_week': 76293, u'last_day': 14253}",python
openstacksdk,,pypi,"{u'last_month': 296354, u'last_week': 69707, u'last_day': 11638}",python
dj-database-url,,pypi,"{u'last_month': 296041, u'last_week': 74664, u'last_day': 12461}",python
google-compute-engine,,pypi,"{u'last_month': 294834, u'last_week': 105615, u'last_day': 33339}",python
whitenoise,,pypi,"{u'last_month': 294832, u'last_week': 68394, u'last_day': 12733}",python
ruamel.ordereddict,,pypi,"{u'last_month': 294608, u'last_week': 68168, u'last_day': 12379}",python
antlr4-python3-runtime,,pypi,"{'overall': 933610, u'last_month': 294103, u'last_week': 69020, u'last_day': 10074}",python
ldap3,,pypi,"{u'last_month': 293574, u'last_week': 70759, u'last_day': 12800}",python
flower,,pypi,"{u'last_month': 291534, u'last_week': 70975, u'last_day': 12796}",python
python-keystoneclient,,pypi,"{u'last_month': 291265, u'last_week': 70124, u'last_day': 12471}",python
readerwriterlock,,pypi,"{u'last_month': 290961, u'last_week': 86541, u'last_day': 18780}",python
torchvision,,pypi,"{u'last_month': 289231, u'last_week': 82253, u'last_day': 9062}",python
parsel,,pypi,"{u'last_month': 288400, u'last_week': 69998, u'last_day': 10711}",python
pyxdg,,pypi,"{u'last_month': 288042, u'last_week': 85420, u'last_day': 12779}",python
llvmlite,,pypi,"{'overall': 1062030, u'last_month': 287687, u'last_week': 64218, u'last_day': 11014}",python
queuelib,,pypi,"{u'last_month': 286699, u'last_week': 69238, u'last_day': 10949}",python
python-subunit,,pypi,"{u'last_month': 283643, u'last_week': 72009, u'last_day': 11641}",python
pyproj,,pypi,"{u'last_month': 283373, u'last_week': 64237, u'last_day': 11689}",python
versiontools,,pypi,"{u'last_month': 280346, u'last_week': 96356, u'last_day': 10731}",python
mongoengine,,pypi,"{u'last_month': 279649, u'last_week': 128285, u'last_day': 10835}",python
rjsmin,,pypi,"{u'last_month': 279511, u'last_week': 129317, u'last_day': 10987}",python
tblib,,pypi,"{u'last_month': 277854, u'last_week': 83995, u'last_day': 11053}",python
hvac,,pypi,"{u'last_month': 277518, u'last_week': 72489, u'last_day': 13348}",python
capstone,,pypi,"{'overall': 3619929, u'last_month': 274857, u'last_week': 55504, u'last_day': 9933}",python
os-service-types,,pypi,"{u'last_month': 273196, u'last_week': 66260, u'last_day': 11015}",python
python3-openid,,pypi,"{u'last_month': 271509, u'last_week': 65195, u'last_day': 11848}",python
yapf,,pypi,"{u'last_month': 271040, u'last_week': 63876, u'last_day': 12428}",python
gapic-google-cloud-error-reporting-v1beta1,,pypi,"{u'last_month': 270426, u'last_week': 74787, u'last_day': 11597}",python
numba,,pypi,"{u'last_month': 269994, u'last_week': 60485, u'last_day': 10206}",python
pytest-html,,pypi,"{u'last_month': 269897, u'last_week': 64808, u'last_day': 12102}",python
pycairo,,pypi,"{u'last_month': 269839, u'last_week': 80991, u'last_day': 12725}",python
proto-google-cloud-error-reporting-v1beta1,,pypi,"{u'last_month': 268217, u'last_week': 74293, u'last_day': 11577}",python
click-plugins,,pypi,"{'overall': 1043501, u'last_month': 267624, u'last_week': 62451, u'last_day': 11015}",python
slacker,,pypi,"{u'last_month': 267501, u'last_week': 65971, u'last_day': 10551}",python
pager,,pypi,"{u'last_month': 266425, u'last_week': 53204, u'last_day': 9604}",python
pythonwhois,,pypi,"{u'last_month': 265326, u'last_week': 51695, u'last_day': 7722}",python
robotframework,,pypi,"{u'last_month': 264465, u'last_week': 73371, u'last_day': 12961}",python
httpretty,,pypi,"{u'last_month': 264165, u'last_week': 72310, u'last_day': 12040}",python
azure,,pypi,"{'overall': 1057121, u'last_month': 262714, u'last_week': 62409, u'last_day': 10213}",python
terminaltables,,pypi,"{u'last_month': 262069, u'last_week': 60513, u'last_day': 10120}",python
google-cloud-trace,,pypi,"{u'last_month': 262043, u'last_week': 76802, u'last_day': 11809}",python
pandas-gbq,,pypi,"{u'last_month': 262015, u'last_week': 61283, u'last_day': 10100}",python
sendgrid,,pypi,"{u'last_month': 258227, u'last_week': 61053, u'last_day': 11614}",python
swagger-spec-validator,,pypi,"{u'last_month': 254615, u'last_week': 60674, u'last_day': 12249}",python
dateparser,,pypi,"{u'last_month': 254228, u'last_week': 63983, u'last_day': 10688}",python
google-cloud-container,,pypi,"{u'last_month': 247844, u'last_week': 73551, u'last_day': 11240}",python
pefile,,pypi,"{u'last_month': 247754, u'last_week': 58386, u'last_day': 9549}",python
filechunkio,,pypi,"{u'last_month': 246784, u'last_week': 54065, u'last_day': 8892}",python
openapi-codec,,pypi,"{u'last_month': 246741, u'last_week': 58091, u'last_day': 11717}",python
pydocumentdb,,pypi,"{u'last_month': 246037, u'last_week': 54804, u'last_day': 9751}",python
suds,,pypi,"{u'last_month': 245755, u'last_week': 59097, u'last_day': 10299}",python
cairocffi,,pypi,"{'overall': 947052, u'last_month': 245353, u'last_week': 65249, u'last_day': 10816}",python
python-utils,,pypi,"{u'last_month': 241299, u'last_week': 58079, u'last_day': 9991}",python
nodeenv,,pypi,"{u'last_month': 240002, u'last_week': 56812, u'last_day': 10699}",python
cookiejar,,pypi,"{'overall': 3485296, u'last_month': 239824, u'last_week': 59352, u'last_day': 2602}",python
jsmin,,pypi,"{u'last_month': 238900, u'last_week': 117451, u'last_day': 9128}",python
google-cloud-bigquery-datatransfer,,pypi,"{u'last_month': 238673, u'last_week': 70547, u'last_day': 10795}",python
lunardate,,pypi,"{u'last_month': 238288, u'last_week': 11169, u'last_day': 1399}",python
requestsexceptions,,pypi,"{u'last_month': 237169, u'last_week': 56881, u'last_day': 9595}",python
flake8-polyfill,,pypi,"{u'last_month': 236681, u'last_week': 55509, u'last_day': 10611}",python
uuid,,pypi,"{u'last_month': 234150, u'last_week': 61327, u'last_day': 10454}",python
unittest-xml-reporting,,pypi,"{u'last_month': 234122, u'last_week': 56396, u'last_day': 9250}",python
googledatastore,,pypi,"{u'last_month': 233410, u'last_week': 24011, u'last_day': 5333}",python
importlib-metadata,,pypi,"{u'last_month': 231912, u'last_week': 57466, u'last_day': 9271}",python
python-novaclient,,pypi,"{u'last_month': 231336, u'last_week': 53707, u'last_day': 9934}",python
progressbar2,,pypi,"{u'last_month': 231018, u'last_week': 55468, u'last_day': 9737}",python
databricks-cli,,pypi,"{'overall': 699645, u'last_month': 230733, u'last_week': 51223, u'last_day': 8797}",python
findspark,,pypi,"{u'last_month': 230681, u'last_week': 55310, u'last_day': 11185}",python
pysqlite,,pypi,"{u'last_month': 229775, u'last_week': 60209, u'last_day': 10788}",python
translationstring,,pypi,"{u'last_month': 229336, u'last_week': 103978, u'last_day': 14507}",python
importlib,,pypi,"{u'last_month': 229123, u'last_week': 54744, u'last_day': 9197}",python
expiringdict,,pypi,"{u'last_month': 228598, u'last_week': 63399, u'last_day': 12068}",python
python-swiftclient,,pypi,"{u'last_month': 227716, u'last_week': 54157, u'last_day': 9767}",python
html2text,,pypi,"{u'last_month': 227713, u'last_week': 53996, u'last_day': 11238}",python
googleads,,pypi,"{u'last_month': 227484, u'last_week': 50582, u'last_day': 8257}",python
lightgbm,,pypi,"{u'last_month': 227190, u'last_week': 52730, u'last_day': 10985}",python
google-cloud-dataflow,,pypi,"{u'last_month': 226408, u'last_week': 59973, u'last_day': 9057}",python
twine,,pypi,"{u'last_month': 225833, u'last_week': 57407, u'last_day': 10511}",python
os-client-config,,pypi,"{u'last_month': 225063, u'last_week': 53084, u'last_day': 8823}",python
inflect,,pypi,"{'overall': 985369, u'last_month': 223442, u'last_week': 54220, u'last_day': 9144}",python
brunel,,pypi,"{'overall': 787338, u'last_month': 223022, u'last_week': 54457, u'last_day': 8485}",python
qrcode,,pypi,"{u'last_month': 221766, u'last_week': 53244, u'last_day': 9750}",python
pyinotify,,pypi,"{u'last_month': 220447, u'last_week': 55980, u'last_day': 10259}",python
jsonpath-rw,,pypi,"{u'last_month': 219157, u'last_week': 50508, u'last_day': 8830}",python
pyvmomi,,pypi,"{u'last_month': 218514, u'last_week': 51701, u'last_day': 9724}",python
pygsheets,,pypi,"{u'last_month': 217848, u'last_week': 48976, u'last_day': 8506}",python
ec2-metadata,,pypi,"{u'last_month': 217806, u'last_week': 50658, u'last_day': 7201}",python
black,,pypi,"{u'last_month': 217665, u'last_week': 55256, u'last_day': 10616}",python
proto-google-cloud-datastore-v1,,pypi,"{u'last_month': 217201, u'last_week': 53087, u'last_day': 8344}",python
jsonfield,,pypi,"{u'last_month': 216901, u'last_week': 55346, u'last_day': 8951}",python
pystan,,pypi,"{u'last_month': 216465, u'last_week': 52803, u'last_day': 8592}",python
osc-lib,,pypi,"{u'last_month': 216125, u'last_week': 51861, u'last_day': 9262}",python
mleap,,pypi,"{u'last_month': 215813, u'last_week': 43766, u'last_day': 9783}",python
multiprocess,,pypi,"{u'last_month': 215531, u'last_week': 38053, u'last_day': 6864}",python
structlog,,pypi,"{u'last_month': 215392, u'last_week': 48263, u'last_day': 9352}",python
pylev,,pypi,"{u'last_month': 213963, u'last_week': 54859, u'last_day': 7433}",python
bandit,,pypi,"{'overall': 978290, u'last_month': 211773, u'last_week': 53139, u'last_day': 10335}",python
cssutils,,pypi,"{'overall': 1008276, u'last_month': 209774, u'last_week': 53222, u'last_day': 9640}",python
tomlkit,,pypi,"{u'last_month': 209586, u'last_week': 52825, u'last_day': 7000}",python
cleo,,pypi,"{'overall': 382828, u'last_month': 208909, u'last_week': 54292, u'last_day': 12791}",python
mozdevice,,pypi,"{u'last_month': 208439, u'last_week': 51411, u'last_day': 11208}",python
pastel,,pypi,"{u'last_month': 208409, u'last_week': 53545, u'last_day': 7181}",python
s2sphere,,pypi,"{u'last_month': 208142, u'last_week': 54551, u'last_day': 9904}",python
junit-xml,,pypi,"{u'last_month': 207751, u'last_week': 49438, u'last_day': 8428}",python
hashids,,pypi,"{u'last_month': 207674, u'last_week': 48068, u'last_day': 7093}",python
shellingham,,pypi,"{u'last_month': 207192, u'last_week': 52336, u'last_day': 6908}",python
collections-extended,,pypi,"{'overall': 963851, u'last_month': 204849, u'last_week': 49261, u'last_day': 7262}",python
wordsegment,,pypi,"{u'last_month': 204548, u'last_week': 61521, u'last_day': 10448}",python
dulwich,,pypi,"{u'last_month': 202035, u'last_week': 53982, u'last_day': 8344}",python
django-environ,,pypi,"{'overall': 1330627, u'last_month': 200270, u'last_week': 45532, u'last_day': 8384}",python
cachy,,pypi,"{u'last_month': 199539, u'last_week': 51832, u'last_day': 12341}",python
testfixtures,,pypi,"{u'last_month': 199451, u'last_week': 46095, u'last_day': 8792}",python
python-glanceclient,,pypi,"{u'last_month': 198524, u'last_week': 48331, u'last_day': 9691}",python
pygeocoder,,pypi,"{u'last_month': 198452, u'last_week': 43920, u'last_day': 6627}",python
poetry,,pypi,"{u'last_month': 198163, u'last_week': 50853, u'last_day': 6594}",python
slackweb,,pypi,"{u'last_month': 194274, u'last_week': 53249, u'last_day': 9700}",python
brotlipy,,pypi,"{'overall': 903528, u'last_month': 194077, u'last_week': 44767, u'last_day': 7656}",python
pytest-metadata,,pypi,"{u'last_month': 193540, u'last_week': 45646, u'last_day': 8964}",python
djangorestframework-jwt,,pypi,"{'overall': 906810, u'last_month': 193342, u'last_week': 44893, u'last_day': 8465}",python
gcloud,,pypi,"{u'last_month': 193161, u'last_week': 44255, u'last_day': 7340}",python
odfpy,,pypi,"{u'last_month': 192724, u'last_week': 46628, u'last_day': 8115}",python
jupyter-pip,,pypi,"{u'last_month': 191833, u'last_week': 46665, u'last_day': 7205}",python
analytics-python,,pypi,"{'overall': 886959, u'last_month': 191388, u'last_week': 49944, u'last_day': 8152}",python
npyscreen,,pypi,"{u'last_month': 191027, u'last_week': 21021, u'last_day': 2401}",python
python-cinderclient,,pypi,"{u'last_month': 190672, u'last_week': 45111, u'last_day': 8187}",python
blessed,,pypi,"{'overall': 891782, u'last_month': 190035, u'last_week': 44596, u'last_day': 8268}",python
flake8-import-order,,pypi,"{u'last_month': 189621, u'last_week': 46885, u'last_day': 8971}",python
oslo.log,,pypi,"{u'last_month': 188859, u'last_week': 48182, u'last_day': 8224}",python
tinycss2,,pypi,"{u'last_month': 188013, u'last_week': 44898, u'last_day': 8895}",python
cement,,pypi,"{'overall': 906886, u'last_month': 187435, u'last_week': 45280, u'last_day': 7878}",python
identify,,pypi,"{u'last_month': 187219, u'last_week': 44311, u'last_day': 8284}",python
cvxopt,,pypi,"{'overall': 855486, u'last_month': 186753, u'last_week': 51937, u'last_day': 10009}",python
tablib,,pypi,"{u'last_month': 186399, u'last_week': 43843, u'last_day': 7693}",python
aspy.yaml,,pypi,"{'overall': 679439, u'last_month': 186286, u'last_week': 45693, u'last_day': 7797}",python
fakeredis,,pypi,"{u'last_month': 185604, u'last_week': 44430, u'last_day': 7930}",python
statistics,,pypi,"{u'last_month': 184941, u'last_week': 46191, u'last_day': 7742}",python
ntlm-auth,,pypi,"{u'last_month': 184803, u'last_week': 43401, u'last_day': 7606}",python
schema,,pypi,"{u'last_month': 184684, u'last_week': 52014, u'last_day': 9070}",python
javaobj-py3,,pypi,"{u'last_month': 184464, u'last_week': 48584, u'last_day': 9089}",python
rfc3987,,pypi,"{u'last_month': 184283, u'last_week': 42921, u'last_day': 9161}",python
python-logstash,,pypi,"{u'last_month': 184033, u'last_week': 48031, u'last_day': 8480}",python
python-arango,,pypi,"{u'last_month': 183880, u'last_week': 19411, u'last_day': 2237}",python
ipaddr,,pypi,"{u'last_month': 183284, u'last_week': 41537, u'last_day': 7553}",python
warlock,,pypi,"{u'last_month': 183062, u'last_week': 43990, u'last_day': 7948}",python
pymapd,,pypi,"{u'last_month': 182725, u'last_week': 19011, u'last_day': 2154}",python
deprecated,,pypi,"{'overall': 601185, u'last_month': 182356, u'last_week': 45548, u'last_day': 7172}",python
googlemaps,,pypi,"{u'last_month': 181761, u'last_week': 45615, u'last_day': 8285}",python
setupmeta,,pypi,"{u'last_month': 181710, u'last_week': 38165, u'last_day': 5151}",python
twofish,,pypi,"{u'last_month': 181674, u'last_week': 48402, u'last_day': 9074}",python
pyjks,,pypi,"{u'last_month': 181520, u'last_week': 48276, u'last_day': 9032}",python
oslo.context,,pypi,"{u'last_month': 179861, u'last_week': 45112, u'last_day': 7886}",python
parameterized,,pypi,"{u'last_month': 179211, u'last_week': 46317, u'last_day': 9683}",python
nose-timer,,pypi,"{u'last_month': 178990, u'last_week': 39113, u'last_day': 7739}",python
pylint-plugin-utils,,pypi,"{u'last_month': 178823, u'last_week': 43462, u'last_day': 8159}",python
plumbum,,pypi,"{u'last_month': 177716, u'last_week': 44977, u'last_day': 8734}",python
path.py,,pypi,"{u'last_month': 177715, u'last_week': 43557, u'last_day': 7100}",python
pg8000,,pypi,"{u'last_month': 176805, u'last_week': 39898, u'last_day': 6825}",python
django-crispy-forms,,pypi,"{'overall': 823428, u'last_month': 175707, u'last_week': 42696, u'last_day': 7621}",python
glob2,,pypi,"{u'last_month': 175548, u'last_week': 64601, u'last_day': 9214}",python
rq,,pypi,"{u'last_month': 175446, u'last_week': 42437, u'last_day': 8708}",python
urwid,,pypi,"{u'last_month': 174197, u'last_week': 39066, u'last_day': 7969}",python
opentracing,,pypi,"{u'last_month': 173949, u'last_week': 89973, u'last_day': 15458}",python
webapp2,,pypi,"{u'last_month': 173317, u'last_week': 39343, u'last_day': 6295}",python
flaky,,pypi,"{u'last_month': 173271, u'last_week': 54819, u'last_day': 5089}",python
pyreadline,,pypi,"{u'last_month': 173038, u'last_week': 37544, u'last_day': 5784}",python
python-openstackclient,,pypi,"{u'last_month': 172934, u'last_week': 40607, u'last_day': 7280}",python
uplink,,pypi,"{u'last_month': 172613, u'last_week': 814, u'last_day': 87}",python
python-gnupg,,pypi,"{u'last_month': 171600, u'last_week': 42113, u'last_day': 7548}",python
yoyo-migrations,,pypi,"{u'last_month': 171249, u'last_week': 42682, u'last_day': 5583}",python
proto-google-cloud-pubsub-v1,,pypi,"{u'last_month': 171204, u'last_week': 38777, u'last_day': 7759}",python
gapic-google-cloud-pubsub-v1,,pypi,"{u'last_month': 171086, u'last_week': 38673, u'last_day': 7717}",python
timeout-decorator,,pypi,"{u'last_month': 170977, u'last_week': 37965, u'last_day': 6603}",python
autobahn,,pypi,"{'overall': 897516, u'last_month': 170795, u'last_week': 38716, u'last_day': 7011}",python
pylru,,pypi,"{u'last_month': 170460, u'last_week': 37513, u'last_day': 6073}",python
colorlover,,pypi,"{u'last_month': 169367, u'last_week': 38592, u'last_day': 6434}",python
mlflow,,pypi,"{u'last_month': 169146, u'last_week': 32610, u'last_day': 6989}",python
diff-match-patch,,pypi,"{'overall': 721864, u'last_month': 167249, u'last_week': 38311, u'last_day': 6952}",python
grpcio-opentracing,,pypi,"{u'last_month': 166871, u'last_week': 86181, u'last_day': 20327}",python
luigi,,pypi,"{u'last_month': 166794, u'last_week': 35475, u'last_day': 7094}",python
geojson,,pypi,"{u'last_month': 166724, u'last_week': 35739, u'last_day': 6487}",python
protobuf3-to-dict,,pypi,"{u'last_month': 166127, u'last_week': 29622, u'last_day': 4947}",python
python-openid,,pypi,"{u'last_month': 165025, u'last_week': 40298, u'last_day': 7077}",python
django-ipware,,pypi,"{'overall': 679464, u'last_month': 163456, u'last_week': 42005, u'last_day': 7324}",python
cfgv,,pypi,"{'overall': 551706, u'last_month': 163276, u'last_week': 40022, u'last_day': 6794}",python
social-auth-core,,pypi,"{u'last_month': 162646, u'last_week': 38418, u'last_day': 6809}",python
deprecation,,pypi,"{'overall': 1286298, u'last_month': 162580, u'last_week': 39930, u'last_day': 6248}",python
flake8-docstrings,,pypi,"{u'last_month': 162316, u'last_week': 38051, u'last_day': 7316}",python
awsebcli,,pypi,"{'overall': 823188, u'last_month': 162019, u'last_week': 40523, u'last_day': 7083}",python
flask-swagger,,pypi,"{'overall': 679590, u'last_month': 161381, u'last_week': 38195, u'last_day': 6274}",python
txaio,,pypi,"{u'last_month': 161248, u'last_week': 35394, u'last_day': 6689}",python
pykafka,,pypi,"{u'last_month': 161086, u'last_week': 29956, u'last_day': 3680}",python
connexion,,pypi,"{'overall': 753107, u'last_month': 160936, u'last_week': 39290, u'last_day': 8585}",python
social-auth-app-django,,pypi,"{u'last_month': 159536, u'last_week': 37434, u'last_day': 6614}",python
yq,,pypi,"{u'last_month': 159405, u'last_week': 27983, u'last_day': 6105}",python
robotframework-seleniumlibrary,,pypi,"{u'last_month': 159124, u'last_week': 37455, u'last_day': 6298}",python
pep8-naming,,pypi,"{u'last_month': 159091, u'last_week': 37270, u'last_day': 6687}",python
mozprocess,,pypi,"{u'last_month': 158825, u'last_week': 30906, u'last_day': 6329}",python
pynamodb,,pypi,"{u'last_month': 158788, u'last_week': 40458, u'last_day': 7889}",python
troposphere,,pypi,"{u'last_month': 158593, u'last_week': 36466, u'last_day': 7046}",python
django-lazypage,,pypi,"{'overall': 829826, u'last_month': 158376, u'last_week': 5305, u'last_day': 9}",python
falcon,,pypi,"{u'last_month': 158304, u'last_week': 39525, u'last_day': 7632}",python
clickclick,,pypi,"{'overall': 678525, u'last_month': 158177, u'last_week': 42729, u'last_day': 9324}",python
cssselect2,,pypi,"{u'last_month': 157644, u'last_week': 37588, u'last_day': 7528}",python
requests-kerberos,,pypi,"{u'last_month': 157396, u'last_week': 33647, u'last_day': 5021}",python
scapy,,pypi,"{u'last_month': 156985, u'last_week': 36824, u'last_day': 6768}",python
bayesian-optimization,,pypi,"{'overall': 190772, u'last_month': 156019, u'last_week': 34228, u'last_day': 5517}",python
rcssmin,,pypi,"{u'last_month': 155778, u'last_week': 37116, u'last_day': 7240}",python
bitarray,,pypi,"{'overall': 849724, u'last_month': 155710, u'last_week': 38238, u'last_day': 6018}",python
livereload,,pypi,"{u'last_month': 155308, u'last_week': 37202, u'last_day': 6711}",python
jellyfish,,pypi,"{u'last_month': 153900, u'last_week': 40878, u'last_day': 6546}",python
stemming,,pypi,"{u'last_month': 153553, u'last_week': 35326, u'last_day': 4969}",python
elasticsearch-curator,,pypi,"{'overall': 798944, u'last_month': 153492, u'last_week': 35755, u'last_day': 5589}",python
pylint-django,,pypi,"{u'last_month': 153134, u'last_week': 38522, u'last_day': 7265}",python
easyserializer,,pypi,"{u'last_month': 152697, u'last_week': 66, u'last_day': 12}",python
shortuuid,,pypi,"{u'last_month': 152024, u'last_week': 35429, u'last_day': 7146}",python
sqlalchemy-migrate,,pypi,"{u'last_month': 151969, u'last_week': 36357, u'last_day': 6517}",python
sqlalchemy-redshift,,pypi,"{u'last_month': 151648, u'last_week': 34678, u'last_day': 6171}",python
validators,,pypi,"{u'last_month': 150989, u'last_week': 38614, u'last_day': 6455}",python
recommonmark,,pypi,"{u'last_month': 150737, u'last_week': 36196, u'last_day': 7108}",python
oauth2,,pypi,"{u'last_month': 150489, u'last_week': 34895, u'last_day': 5497}",python
requests-cache,,pypi,"{u'last_month': 150069, u'last_week': 39582, u'last_day': 5042}",python
azure-applicationinsights,,pypi,"{'overall': 446000, u'last_month': 149916, u'last_week': 35587, u'last_day': 6012}",python
lz4,,pypi,"{u'last_month': 149344, u'last_week': 36061, u'last_day': 7290}",python
datadiff,,pypi,"{u'last_month': 149252, u'last_week': 96457, u'last_day': 10209}",python
django-webpack-loader,,pypi,"{'overall': 646136, u'last_month': 149129, u'last_week': 38256, u'last_day': 7270}",python
strif,,pypi,"{u'last_month': 148727, u'last_week': 36137, u'last_day': 4704}",python
instaclone,,pypi,"{u'last_month': 148516, u'last_week': 36086, u'last_day': 4697}",python
apache-airflow,,pypi,"{'overall': 512643, u'last_month': 147812, u'last_week': 43644, u'last_day': 6840}",python
django-mptt,,pypi,"{'overall': 661673, u'last_month': 147515, u'last_week': 34625, u'last_day': 6646}",python
