package name,version,source,downloads,language
pragmarx/google2fa,,packagist,"{u'last_month': 69645, u'overall': 1610583, u'last_day': 2773}",php
php-http/cache-plugin,,packagist,"{u'last_month': 134377, u'overall': 1609491, u'last_day': 6482}",php
escapestudios/symfony2-coding-standard,,packagist,"{u'last_month': 65582, u'overall': 1605653, u'last_day': 2554}",php
grasmash/expander,,packagist,"{u'last_month': 193057, u'overall': 1599310, u'last_day': 8490}",php
matthiasmullie/path-converter,,packagist,"{u'last_month': 87103, u'overall': 1592939, u'last_day': 3760}",php
eloquent/enumeration,,packagist,"{u'last_month': 69206, u'overall': 1581324, u'last_day': 4419}",php
segmentio/analytics-php,,packagist,"{u'last_month': 44005, u'overall': 1579608, u'last_day': 1977}",php
laracasts/utilities,,packagist,"{u'last_month': 57624, u'overall': 1570596, u'last_day': 2298}",php
commerceguys/addressing,,packagist,"{u'last_month': 97029, u'overall': 1570208, u'last_day': 4763}",php
tedivm/stash,,packagist,"{u'last_month': 46608, u'overall': 1569714, u'last_day': 1670}",php
codeception/base,,packagist,"{u'last_month': 80445, u'overall': 1559879, u'last_day': 3422}",php
simplepie/simplepie,,packagist,"{u'last_month': 51018, u'overall': 1554598, u'last_day': 2178}",php
lexik/maintenance-bundle,,packagist,"{u'last_month': 68444, u'overall': 1552987, u'last_day': 3459}",php
symfony/web-server-bundle,,packagist,"{u'last_month': 216243, u'overall': 1550619, u'last_day': 8447}",php
zendframework/zend-progressbar,,packagist,"{u'last_month': 43469, u'overall': 1550405, u'last_day': 2005}",php
cache/adapter-common,,packagist,"{u'last_month': 93312, u'overall': 1546134, u'last_day': 4437}",php
google/cloud,,packagist,"{u'last_month': 84020, u'overall': 1543915, u'last_day': 3696}",php
react/react,,packagist,"{u'last_month': 37851, u'overall': 1541308, u'last_day': 1560}",php
symfony/framework-standard-edition,,packagist,"{u'last_month': 10276, u'overall': 1530014, u'last_day': 307}",php
itsgoingd/clockwork,,packagist,"{u'last_month': 62557, u'overall': 1517519, u'last_day': 2645}",php
rap2hpoutre/laravel-log-viewer,,packagist,"{u'last_month': 62950, u'overall': 1514682, u'last_day': 2765}",php
asm89/twig-cache-extension,,packagist,"{u'last_month': 84339, u'overall': 1513105, u'last_day': 3297}",php
sabre/event,,packagist,"{u'last_month': 106375, u'overall': 1505407, u'last_day': 5634}",php
zendframework/zend-tag,,packagist,"{u'last_month': 43563, u'overall': 1503582, u'last_day': 1999}",php
symfony/proxy-manager-bridge,,packagist,"{u'last_month': 84228, u'overall': 1502235, u'last_day': 3051}",php
league/flysystem-cached-adapter,,packagist,"{u'last_month': 95240, u'overall': 1501116, u'last_day': 3659}",php
christian-riesen/base32,,packagist,"{u'last_month': 63743, u'overall': 1499629, u'last_day': 2657}",php
cogpowered/finediff,,packagist,"{u'last_month': 70844, u'overall': 1494882, u'last_day': 2853}",php
fortawesome/font-awesome,,packagist,"{u'last_month': 45853, u'overall': 1494739, u'last_day': 1897}",php
illuminate/redis,,packagist,"{u'last_month': 76877, u'overall': 1494510, u'last_day': 3765}",php
laracasts/generators,,packagist,"{u'last_month': 47691, u'overall': 1492133, u'last_day': 2032}",php
chrisboulton/php-resque,,packagist,"{u'last_month': 46834, u'overall': 1491723, u'last_day': 2948}",php
phpstan/phpdoc-parser,,packagist,"{u'last_month': 225944, u'overall': 1490163, u'last_day': 9035}",php
mikehaertl/phpwkhtmltopdf,,packagist,"{u'last_month': 58352, u'overall': 1487355, u'last_day': 2215}",php
nette/security,,packagist,"{u'last_month': 42313, u'overall': 1480470, u'last_day': 1494}",php
patchwork/jsqueeze,,packagist,"{u'last_month': 55176, u'overall': 1476459, u'last_day': 2039}",php
knplabs/github-api,,packagist,"{u'last_month': 28955, u'overall': 1472153, u'last_day': 1225}",php
aura/installer-default,,packagist,"{u'last_month': 13901, u'overall': 1471735, u'last_day': 436}",php
alchemy/binary-driver,,packagist,"{u'last_month': 63906, u'overall': 1467223, u'last_day': 2962}",php
google/protobuf,,packagist,"{u'last_month': 180225, u'overall': 1465098, u'last_day': 9204}",php
sonata-project/notification-bundle,,packagist,"{u'last_month': 28375, u'overall': 1452906, u'last_day': 1227}",php
oldsound/rabbitmq-bundle,,packagist,"{u'last_month': 11026, u'overall': 1452849, u'last_day': 574}",php
mashape/unirest-php,,packagist,"{u'last_month': 54121, u'overall': 1449925, u'last_day': 2458}",php
phpoffice/phpword,,packagist,"{u'last_month': 78704, u'overall': 1445680, u'last_day': 3422}",php
setasign/fpdi-fpdf,,packagist,"{u'last_month': 80620, u'overall': 1445577, u'last_day': 3392}",php
cloudinary/cloudinary_php,,packagist,"{u'last_month': 54350, u'overall': 1432860, u'last_day': 2732}",php
neutron/temporary-filesystem,,packagist,"{u'last_month': 63111, u'overall': 1429723, u'last_day': 2959}",php
tinymce/tinymce,,packagist,"{u'last_month': 71631, u'overall': 1428743, u'last_day': 3735}",php
lucadegasperi/oauth2-server-laravel,,packagist,"{u'last_month': 28363, u'overall': 1424086, u'last_day': 1031}",php
nette/safe-stream,,packagist,"{u'last_month': 34707, u'overall': 1420330, u'last_day': 1354}",php
goodby/csv,,packagist,"{u'last_month': 39306, u'overall': 1418684, u'last_day': 1874}",php
j7mbo/twitter-api-php,,packagist,"{u'last_month': 55135, u'overall': 1415907, u'last_day': 2432}",php
mopa/bootstrap-bundle,,packagist,"{u'last_month': 24608, u'overall': 1414921, u'last_day': 1093}",php
mopa/composer-bridge,,packagist,"{u'last_month': 27459, u'overall': 1414517, u'last_day': 1185}",php
friendsofsymfony/rest,,packagist,"{u'last_month': 3148, u'overall': 1409796, u'last_day': 136}",php
laravel/scout,,packagist,"{u'last_month': 94860, u'overall': 1401870, u'last_day': 4222}",php
spatie/temporary-directory,,packagist,"{u'last_month': 134121, u'overall': 1400057, u'last_day': 5862}",php
laravel/browser-kit-testing,,packagist,"{u'last_month': 73309, u'overall': 1396826, u'last_day': 3360}",php
guzzlehttp/command,,packagist,"{u'last_month': 53865, u'overall': 1396657, u'last_day': 2234}",php
pear/net_url2,,packagist,"{u'last_month': 52434, u'overall': 1394829, u'last_day': 2169}",php
silex/web-profiler,,packagist,"{u'last_month': 31778, u'overall': 1391734, u'last_day': 1437}",php
simplesamlphp/saml2,,packagist,"{u'last_month': 71245, u'overall': 1389598, u'last_day': 2855}",php
gettext/gettext,,packagist,"{u'last_month': 110315, u'overall': 1389519, u'last_day': 5372}",php
php-ffmpeg/php-ffmpeg,,packagist,"{u'last_month': 58572, u'overall': 1384680, u'last_day': 2762}",php
erusev/parsedown-extra,,packagist,"{u'last_month': 55365, u'overall': 1381641, u'last_day': 2099}",php
behatch/contexts,,packagist,"{u'last_month': 71273, u'overall': 1380244, u'last_day': 2552}",php
zendframework/zendservice-apple-apns,,packagist,"{u'last_month': 49205, u'overall': 1377124, u'last_day': 2386}",php
pclzip/pclzip,,packagist,"{u'last_month': 89208, u'overall': 1376532, u'last_day': 3983}",php
authorizenet/authorizenet,,packagist,"{u'last_month': 74771, u'overall': 1376002, u'last_day': 3997}",php
zendframework/zendservice-google-gcm,,packagist,"{u'last_month': 44513, u'overall': 1366955, u'last_day': 1697}",php
guzzlehttp/oauth-subscriber,,packagist,"{u'last_month': 55050, u'overall': 1366252, u'last_day': 2523}",php
nette/forms,,packagist,"{u'last_month': 38998, u'overall': 1365747, u'last_day': 1361}",php
jakeasmith/http_build_url,,packagist,"{u'last_month': 59975, u'overall': 1364933, u'last_day': 2648}",php
yiisoft/yii2-redis,,packagist,"{u'last_month': 64442, u'overall': 1363860, u'last_day': 2662}",php
fluent/logger,,packagist,"{u'last_month': 44101, u'overall': 1360358, u'last_day': 2110}",php
spatie/laravel-backup,,packagist,"{u'last_month': 75931, u'overall': 1355740, u'last_day': 2913}",php
guzzlehttp/guzzle-services,,packagist,"{u'last_month': 53026, u'overall': 1349370, u'last_day': 2172}",php
h4cc/wkhtmltoimage-amd64,,packagist,"{u'last_month': 50715, u'overall': 1346392, u'last_day': 1975}",php
commerceguys/intl,,packagist,"{u'last_month': 51819, u'overall': 1345354, u'last_day': 2208}",php
gettext/languages,,packagist,"{u'last_month': 110866, u'overall': 1341554, u'last_day': 5591}",php
deployer/phar-update,,packagist,"{u'last_month': 91102, u'overall': 1341093, u'last_day': 4171}",php
phpoffice/common,,packagist,"{u'last_month': 83454, u'overall': 1327164, u'last_day': 3572}",php
sabre/dav,,packagist,"{u'last_month': 52012, u'overall': 1326516, u'last_day': 2120}",php
league/flysystem-ziparchive,,packagist,"{u'last_month': 26336, u'overall': 1325657, u'last_day': 945}",php
beyondcode/laravel-dump-server,,packagist,"{u'last_month': 450705, u'overall': 1319285, u'last_day': 17675}",php
pear/archive_tar,,packagist,"{u'last_month': 37335, u'overall': 1317568, u'last_day': 1489}",php
liip/monitor-bundle,,packagist,"{u'last_month': 80975, u'overall': 1317336, u'last_day': 3535}",php
kartik-v/yii2-widget-datepicker,,packagist,"{u'last_month': 47027, u'overall': 1317173, u'last_day': 1719}",php
propaganistas/laravel-phone,,packagist,"{u'last_month': 72152, u'overall': 1316020, u'last_day': 3580}",php
roumen/sitemap,,packagist,"{u'last_month': 34980, u'overall': 1310706, u'last_day': 1502}",php
querypath/querypath,,packagist,"{u'last_month': 43532, u'overall': 1302634, u'last_day': 1645}",php
mybuilder/phpunit-accelerator,,packagist,"{u'last_month': 69893, u'overall': 1299333, u'last_day': 3361}",php
paypal/merchant-sdk-php,,packagist,"{u'last_month': 42124, u'overall': 1296484, u'last_day': 1590}",php
ddeboer/data-import,,packagist,"{u'last_month': 33214, u'overall': 1295216, u'last_day': 1422}",php
spatie/db-dumper,,packagist,"{u'last_month': 85531, u'overall': 1295035, u'last_day': 3950}",php
league/tactician,,packagist,"{u'last_month': 64579, u'overall': 1292805, u'last_day': 2879}",php
typo3/cms-composer-installers,,packagist,"{u'last_month': 56520, u'overall': 1291667, u'last_day': 2894}",php
netresearch/jsonmapper,,packagist,"{u'last_month': 96132, u'overall': 1278102, u'last_day': 4665}",php
openlss/lib-array2xml,,packagist,"{u'last_month': 72634, u'overall': 1266589, u'last_day': 3490}",php
league/flysystem-aws-s3-v2,,packagist,"{u'last_month': 27452, u'overall': 1266089, u'last_day': 1091}",php
sonata-project/cache-bundle,,packagist,"{u'last_month': 23946, u'overall': 1265579, u'last_day': 1001}",php
omnipay/paypal,,packagist,"{u'last_month': 29857, u'overall': 1262481, u'last_day': 1273}",php
mso/idna-convert,,packagist,"{u'last_month': 63118, u'overall': 1255394, u'last_day': 3181}",php
padraic/humbug_get_contents,,packagist,"{u'last_month': 38907, u'overall': 1254851, u'last_day': 1650}",php
padraic/phar-updater,,packagist,"{u'last_month': 38764, u'overall': 1254502, u'last_day': 1652}",php
spatie/laravel-fractal,,packagist,"{u'last_month': 66081, u'overall': 1252894, u'last_day': 2715}",php
julien-c/iso3166,,packagist,"{u'last_month': 39020, u'overall': 1251618, u'last_day': 1613}",php
jakubledl/dissect,,packagist,"{u'last_month': 38375, u'overall': 1248649, u'last_day': 1638}",php
eightpoints/guzzle-bundle,,packagist,"{u'last_month': 76025, u'overall': 1248155, u'last_day': 3468}",php
php-curl-class/php-curl-class,,packagist,"{u'last_month': 54582, u'overall': 1247935, u'last_day': 2685}",php
excelwebzone/recaptcha-bundle,,packagist,"{u'last_month': 55220, u'overall': 1247762, u'last_day': 2044}",php
grpc/grpc,,packagist,"{u'last_month': 156110, u'overall': 1247114, u'last_day': 8134}",php
intervention/imagecache,,packagist,"{u'last_month': 39092, u'overall': 1245302, u'last_day': 1613}",php
google/cloud-core,,packagist,"{u'last_month': 168924, u'overall': 1231390, u'last_day': 7637}",php
braincrafted/bootstrap-bundle,,packagist,"{u'last_month': 20380, u'overall': 1231199, u'last_day': 900}",php
kartik-v/yii2-widget-fileinput,,packagist,"{u'last_month': 41290, u'overall': 1224275, u'last_day': 1521}",php
sonata-project/media-bundle,,packagist,"{u'last_month': 32219, u'overall': 1223879, u'last_day': 1316}",php
prettus/l5-repository,,packagist,"{u'last_month': 61741, u'overall': 1222855, u'last_day': 3038}",php
simplesoftwareio/simple-qrcode,,packagist,"{u'last_month': 68098, u'overall': 1222747, u'last_day': 2740}",php
behat/common-contexts,,packagist,"{u'last_month': 12382, u'overall': 1222607, u'last_day': 705}",php
tightenco/collect,,packagist,"{u'last_month': 105177, u'overall': 1221657, u'last_day': 5074}",php
laravel/horizon,,packagist,"{u'last_month': 136897, u'overall': 1219928, u'last_day': 5659}",php
goetas-webservices/xsd2php-runtime,,packagist,"{u'last_month': 85929, u'overall': 1217454, u'last_day': 3786}",php
yiisoft/yii2-authclient,,packagist,"{u'last_month': 35675, u'overall': 1210104, u'last_day': 1487}",php
guzzlehttp/log-subscriber,,packagist,"{u'last_month': 24204, u'overall': 1208194, u'last_day': 865}",php
hoa/stream,,packagist,"{u'last_month': 49283, u'overall': 1206606, u'last_day': 2491}",php
mathiasverraes/money,,packagist,"{u'last_month': 17313, u'overall': 1205285, u'last_day': 695}",php
php-http/logger-plugin,,packagist,"{u'last_month': 120627, u'overall': 1204851, u'last_day': 5922}",php
chumper/zipper,,packagist,"{u'last_month': 67174, u'overall': 1204586, u'last_day': 2680}",php
herrera-io/version,,packagist,"{u'last_month': 21892, u'overall': 1201047, u'last_day': 773}",php
kartik-v/yii2-widget-activeform,,packagist,"{u'last_month': 46525, u'overall': 1199518, u'last_day': 1822}",php
chi-teck/drupal-code-generator,,packagist,"{u'last_month': 127783, u'overall': 1197818, u'last_day': 5374}",php
easycorp/easy-log-handler,,packagist,"{u'last_month': 170335, u'overall': 1196694, u'last_day': 5864}",php
maennchen/zipstream-php,,packagist,"{u'last_month': 105943, u'overall': 1194702, u'last_day': 4592}",php
phpunit/phpunit-story,,packagist,"{u'last_month': 19189, u'overall': 1192556, u'last_day': 821}",php
tecnick.com/tcpdf,,packagist,"{u'last_month': 12938, u'overall': 1189238, u'last_day': 722}",php
sensio/buzz-bundle,,packagist,"{u'last_month': 19458, u'overall': 1188562, u'last_day': 778}",php
nette/database,,packagist,"{u'last_month': 35313, u'overall': 1185077, u'last_day': 1323}",php
behat/mink-zombie-driver,,packagist,"{u'last_month': 13888, u'overall': 1184350, u'last_day': 545}",php
prettus/laravel-validation,,packagist,"{u'last_month': 61811, u'overall': 1177786, u'last_day': 2807}",php
sinergi/browser-detector,,packagist,"{u'last_month': 43042, u'overall': 1175596, u'last_day': 2025}",php
markbaker/complex,,packagist,"{u'last_month': 386313, u'overall': 1175298, u'last_day': 18353}",php
hybridauth/hybridauth,,packagist,"{u'last_month': 42335, u'overall': 1174650, u'last_day': 1782}",php
simple-bus/message-bus,,packagist,"{u'last_month': 43671, u'overall': 1173199, u'last_day': 2098}",php
kartik-v/yii2-widget-datetimepicker,,packagist,"{u'last_month': 42960, u'overall': 1169027, u'last_day': 1672}",php
eloquent/composer-config-reader,,packagist,"{u'last_month': 29697, u'overall': 1164843, u'last_day': 1106}",php
marc-mabe/php-enum,,packagist,"{u'last_month': 61056, u'overall': 1163520, u'last_day': 2323}",php
cache/hierarchical-cache,,packagist,"{u'last_month': 67493, u'overall': 1161564, u'last_day': 2659}",php
kartik-v/yii2-grid,,packagist,"{u'last_month': 43442, u'overall': 1153071, u'last_day': 1668}",php
geoip/geoip,,packagist,"{u'last_month': 29824, u'overall': 1152137, u'last_day': 1349}",php
php-http/stopwatch-plugin,,packagist,"{u'last_month': 112619, u'overall': 1151882, u'last_day': 5443}",php
exercise/htmlpurifier-bundle,,packagist,"{u'last_month': 42624, u'overall': 1148409, u'last_day': 1553}",php
zfcampus/zf-development-mode,,packagist,"{u'last_month': 39878, u'overall': 1145416, u'last_day': 1563}",php
yiisoft/yii2-httpclient,,packagist,"{u'last_month': 61365, u'overall': 1142875, u'last_day': 2875}",php
andrewsville/php-token-reflection,,packagist,"{u'last_month': 15755, u'overall': 1142383, u'last_day': 626}",php
se/selenium-server-standalone,,packagist,"{u'last_month': 41313, u'overall': 1141362, u'last_day': 1978}",php
php-http/httplug-bundle,,packagist,"{u'last_month': 113538, u'overall': 1132448, u'last_day': 4726}",php
commerceguys/enum,,packagist,"{u'last_month': 22119, u'overall': 1132416, u'last_day': 905}",php
sonata-project/jquery-bundle,,packagist,"{u'last_month': 8033, u'overall': 1127021, u'last_day': 300}",php
liuggio/statsd-php-client,,packagist,"{u'last_month': 37891, u'overall': 1125289, u'last_day': 1283}",php
gregwar/image,,packagist,"{u'last_month': 37920, u'overall': 1121795, u'last_day': 1376}",php
gregwar/cache,,packagist,"{u'last_month': 38118, u'overall': 1120601, u'last_day': 1458}",php
simplethings/entity-audit-bundle,,packagist,"{u'last_month': 31133, u'overall': 1119495, u'last_day': 1333}",php
venturecraft/revisionable,,packagist,"{u'last_month': 41064, u'overall': 1117221, u'last_day': 1722}",php
nette/nette,,packagist,"{u'last_month': 19209, u'overall': 1117191, u'last_day': 805}",php
typo3/class-alias-loader,,packagist,"{u'last_month': 59780, u'overall': 1115893, u'last_day': 3109}",php
kevinlebrun/colors.php,,packagist,"{u'last_month': 44159, u'overall': 1112361, u'last_day': 1821}",php
typo3/cms,,packagist,"{u'last_month': 41647, u'overall': 1110660, u'last_day': 1881}",php
sabre/http,,packagist,"{u'last_month': 47449, u'overall': 1105981, u'last_day': 1974}",php
raveren/kint,,packagist,"{u'last_month': 12206, u'overall': 1105167, u'last_day': 567}",php
pear/http_request2,,packagist,"{u'last_month': 35638, u'overall': 1098904, u'last_day': 1403}",php
hassankhan/config,,packagist,"{u'last_month': 80219, u'overall': 1098641, u'last_day': 3508}",php
aws/aws-php-sns-message-validator,,packagist,"{u'last_month': 59038, u'overall': 1098258, u'last_day': 2284}",php
api-platform/core,,packagist,"{u'last_month': 101054, u'overall': 1097942, u'last_day': 3586}",php
mews/purifier,,packagist,"{u'last_month': 52933, u'overall': 1097886, u'last_day': 2409}",php
oneup/uploader-bundle,,packagist,"{u'last_month': 41245, u'overall': 1095818, u'last_day': 1549}",php
zfcampus/zf-api-problem,,packagist,"{u'last_month': 27755, u'overall': 1093366, u'last_day': 1045}",php
whiteoctober/breadcrumbs-bundle,,packagist,"{u'last_month': 29699, u'overall': 1091865, u'last_day': 1121}",php
whitehat101/apr1-md5,,packagist,"{u'last_month': 63108, u'overall': 1088789, u'last_day': 2365}",php
zendframework/zend-ldap,,packagist,"{u'last_month': 61993, u'overall': 1088234, u'last_day': 3209}",php
codeception/aspect-mock,,packagist,"{u'last_month': 34215, u'overall': 1084604, u'last_day': 1651}",php
hoa/iterator,,packagist,"{u'last_month': 49470, u'overall': 1083730, u'last_day': 2250}",php
winzou/state-machine,,packagist,"{u'last_month': 39070, u'overall': 1083659, u'last_day': 1478}",php
goaop/framework,,packagist,"{u'last_month': 37217, u'overall': 1074049, u'last_day': 1608}",php
webonyx/graphql-php,,packagist,"{u'last_month': 111693, u'overall': 1073414, u'last_day': 5321}",php
symfony/debug-pack,,packagist,"{u'last_month': 167409, u'overall': 1073280, u'last_day': 7393}",php
ptachoire/cssembed,,packagist,"{u'last_month': 11167, u'overall': 1072751, u'last_day': 460}",php
smalot/pdfparser,,packagist,"{u'last_month': 46585, u'overall': 1070427, u'last_day': 1894}",php
almasaeed2010/adminlte,,packagist,"{u'last_month': 45998, u'overall': 1063229, u'last_day': 1704}",php
caxy/php-htmldiff,,packagist,"{u'last_month': 67289, u'overall': 1063182, u'last_day': 3045}",php
codeclimate/php-test-reporter,,packagist,"{u'last_month': 13819, u'overall': 1061201, u'last_day': 503}",php
itbz/fpdf,,packagist,"{u'last_month': 19760, u'overall': 1060499, u'last_day': 870}",php
csa/guzzle-bundle,,packagist,"{u'last_month': 45407, u'overall': 1059403, u'last_day': 2230}",php
hoa/file,,packagist,"{u'last_month': 44574, u'overall': 1058863, u'last_day': 2012}",php
knplabs/knp-time-bundle,,packagist,"{u'last_month': 37874, u'overall': 1055756, u'last_day': 1463}",php
craue/formflow-bundle,,packagist,"{u'last_month': 26784, u'overall': 1055338, u'last_day': 1111}",php
sly/notification-pusher,,packagist,"{u'last_month': 35872, u'overall': 1054057, u'last_day': 1400}",php
datadog/php-datadogstatsd,,packagist,"{u'last_month': 52266, u'overall': 1051024, u'last_day': 2604}",php
spatie/string,,packagist,"{u'last_month': 67827, u'overall': 1050753, u'last_day': 3294}",php
intouch/newrelic,,packagist,"{u'last_month': 32887, u'overall': 1050507, u'last_day': 932}",php
oomphinc/composer-installers-extender,,packagist,"{u'last_month': 82054, u'overall': 1048512, u'last_day': 3761}",php
theiconic/php-ga-measurement-protocol,,packagist,"{u'last_month': 48009, u'overall': 1045718, u'last_day': 1891}",php
willdurand/geocoder-bundle,,packagist,"{u'last_month': 29618, u'overall': 1043077, u'last_day': 1006}",php
studio-42/elfinder,,packagist,"{u'last_month': 52937, u'overall': 1042971, u'last_day': 2071}",php
misd/guzzle-bundle,,packagist,"{u'last_month': 10559, u'overall': 1042815, u'last_day': 457}",php
gregwar/captcha-bundle,,packagist,"{u'last_month': 27687, u'overall': 1039845, u'last_day': 1027}",php
presta/sitemap-bundle,,packagist,"{u'last_month': 36216, u'overall': 1035824, u'last_day': 1489}",php
zfcampus/zf-content-negotiation,,packagist,"{u'last_month': 25863, u'overall': 1034433, u'last_day': 1232}",php
jarnaiz/behat-junit-formatter,,packagist,"{u'last_month': 33951, u'overall': 1030642, u'last_day': 1663}",php
simplesamlphp/simplesamlphp,,packagist,"{u'last_month': 57162, u'overall': 1028557, u'last_day': 2100}",php
hautelook/phpass,,packagist,"{u'last_month': 33633, u'overall': 1026945, u'last_day': 1314}",php
rwoverdijk/assetmanager,,packagist,"{u'last_month': 17694, u'overall': 1021097, u'last_day': 686}",php
zendframework/zend-router,,packagist,"{u'last_month': 55782, u'overall': 1017651, u'last_day': 2680}",php
kartik-v/dependent-dropdown,,packagist,"{u'last_month': 31732, u'overall': 1015932, u'last_day': 1382}",php
oscarotero/env,,packagist,"{u'last_month': 47576, u'overall': 1015026, u'last_day': 2144}",php
hoa/compiler,,packagist,"{u'last_month': 43119, u'overall': 1013664, u'last_day': 2010}",php
influxdb/influxdb-php,,packagist,"{u'last_month': 45258, u'overall': 1012719, u'last_day': 1766}",php
zordius/lightncandy,,packagist,"{u'last_month': 22737, u'overall': 1012695, u'last_day': 838}",php
m1/env,,packagist,"{u'last_month': 72505, u'overall': 1011930, u'last_day': 3069}",php
iron-io/iron_core,,packagist,"{u'last_month': 12582, u'overall': 1010959, u'last_day': 444}",php
symfony/serializer-pack,,packagist,"{u'last_month': 174452, u'overall': 1010429, u'last_day': 6818}",php
hoa/math,,packagist,"{u'last_month': 43015, u'overall': 1010276, u'last_day': 2111}",php
slim/php-view,,packagist,"{u'last_month': 47390, u'overall': 1010078, u'last_day': 1888}",php
mayflower/php-codebrowser,,packagist,"{u'last_month': 22487, u'overall': 1009625, u'last_day': 1015}",php
dropbox/dropbox-sdk,,packagist,"{u'last_month': 13536, u'overall': 1007734, u'last_day': 621}",php
hoa/visitor,,packagist,"{u'last_month': 43042, u'overall': 1007050, u'last_day': 2075}",php
kartik-v/bootstrap-star-rating,,packagist,"{u'last_month': 30314, u'overall': 1005506, u'last_day': 1343}",php
nette/tokenizer,,packagist,"{u'last_month': 26468, u'overall': 1003554, u'last_day': 1427}",php
josegonzalez/dotenv,,packagist,"{u'last_month': 64633, u'overall': 1002717, u'last_day': 2636}",php
socialiteproviders/manager,,packagist,"{u'last_month': 54257, u'overall': 1002359, u'last_day': 2660}",php
fresh/doctrine-enum-bundle,,packagist,"{u'last_month': 44461, u'overall': 1002225, u'last_day': 1765}",php
themattharris/tmhoauth,,packagist,"{u'last_month': 26708, u'overall': 1001734, u'last_day': 1315}",php
theseer/directoryscanner,,packagist,"{u'last_month': 24306, u'overall': 1000442, u'last_day': 1277}",php
league/html-to-markdown,,packagist,"{u'last_month': 54226, u'overall': 1000288, u'last_day': 2246}",php
zfcampus/zf-oauth2,,packagist,"{u'last_month': 25085, u'overall': 999686, u'last_day': 1185}",php
phpmetrics/phpmetrics,,packagist,"{u'last_month': 53073, u'overall': 999458, u'last_day': 2689}",php
spatie/image-optimizer,,packagist,"{u'last_month': 114289, u'overall': 998286, u'last_day': 4361}",php
rcrowe/twigbridge,,packagist,"{u'last_month': 34346, u'overall': 998283, u'last_day': 1576}",php
nb/oxymel,,packagist,"{u'last_month': 31028, u'overall': 996102, u'last_day': 1437}",php
yiisoft/yii2-app-basic,,packagist,"{u'last_month': 14951, u'overall': 991220, u'last_day': 573}",php
spatie/fractalistic,,packagist,"{u'last_month': 65308, u'overall': 988912, u'last_day': 2673}",php
torann/geoip,,packagist,"{u'last_month': 47879, u'overall': 987881, u'last_day': 2089}",php
yohang/finite,,packagist,"{u'last_month': 24634, u'overall': 982180, u'last_day': 1000}",php
phayes/geophp,,packagist,"{u'last_month': 43530, u'overall': 980661, u'last_day': 1866}",php
zendframework/zftool,,packagist,"{u'last_month': 15530, u'overall': 977815, u'last_day': 788}",php
facebook/php-ads-sdk,,packagist,"{u'last_month': 31434, u'overall': 977429, u'last_day': 1339}",php
sylius/flow-bundle,,packagist,"{u'last_month': 18535, u'overall': 977229, u'last_day': 1009}",php
kartik-v/yii2-widget-depdrop,,packagist,"{u'last_month': 33781, u'overall': 975747, u'last_day': 1547}",php
campaignmonitor/createsend-php,,packagist,"{u'last_month': 35189, u'overall': 975112, u'last_day': 1594}",php
wp-cli/wp-cli,,packagist,"{u'last_month': 34146, u'overall': 974276, u'last_day': 1470}",php
twitter/bootstrap,,packagist,"{u'last_month': 14216, u'overall': 972111, u'last_day': 591}",php
php-mock/php-mock,,packagist,"{u'last_month': 51400, u'overall': 967758, u'last_day': 2301}",php
lstrojny/functional-php,,packagist,"{u'last_month': 45529, u'overall': 967106, u'last_day': 1791}",php
hoa/regex,,packagist,"{u'last_month': 42361, u'overall': 965553, u'last_day': 2073}",php
laravelbook/ardent,,packagist,"{u'last_month': 10274, u'overall': 963953, u'last_day': 485}",php
xethron/migrations-generator,,packagist,"{u'last_month': 49150, u'overall': 962714, u'last_day': 2225}",php
fgrosse/phpasn1,,packagist,"{u'last_month': 92075, u'overall': 962460, u'last_day': 5436}",php
iron-io/iron_mq,,packagist,"{u'last_month': 12024, u'overall': 958229, u'last_day': 421}",php
cartalyst/sentry,,packagist,"{u'last_month': 13063, u'overall': 957458, u'last_day': 388}",php
magento/composer,,packagist,"{u'last_month': 36147, u'overall': 957021, u'last_day': 1721}",php
elfet/pure,,packagist,"{u'last_month': 23078, u'overall': 954697, u'last_day': 882}",php
roots/wp-password-bcrypt,,packagist,"{u'last_month': 45991, u'overall': 954542, u'last_day': 2091}",php
jms/job-queue-bundle,,packagist,"{u'last_month': 18359, u'overall': 953529, u'last_day': 734}",php
hoa/ustring,,packagist,"{u'last_month': 43726, u'overall': 952037, u'last_day': 1976}",php
phalcon/incubator,,packagist,"{u'last_month': 23202, u'overall': 950125, u'last_day': 1192}",php
spatie/pdf-to-image,,packagist,"{u'last_month': 64592, u'overall': 950032, u'last_day': 2691}",php
mkalkbrenner/php-htmldiff-advanced,,packagist,"{u'last_month': 60515, u'overall': 948652, u'last_day': 2773}",php
illuminate/routing,,packagist,"{u'last_month': 39535, u'overall': 948132, u'last_day': 1603}",php
kartik-v/yii2-widget-timepicker,,packagist,"{u'last_month': 33350, u'overall': 947389, u'last_day': 1271}",php
henrikbjorn/lurker,,packagist,"{u'last_month': 16876, u'overall': 947087, u'last_day': 772}",php
theseer/fxsl,,packagist,"{u'last_month': 22383, u'overall': 946498, u'last_day': 1024}",php
phpcr/phpcr-utils,,packagist,"{u'last_month': 18481, u'overall': 943119, u'last_day': 950}",php
nette/tester,,packagist,"{u'last_month': 23893, u'overall': 938875, u'last_day': 975}",php
